Link,Title,Ingredients
https://www.allrecipes.com/recipe/132321/pareve-cholent/,Pareve Cholent,"['beans', 'beans', 'eel', 'potato', 'eel', 'potato', 'sweet potato', 'onion', 'garlic', 'sauce', 'barbeque sauce', 'sauce', 'soy sauce', 'sugar', 'garlic', 'onion', 'pepper', 'salt', 'water']"
https://www.allrecipes.com/recipe/76054/pareve-corn-kugel/,Pareve Corn Kugel,"['corn', 'corn', 'egg', 'flour', 'salt', 'sugar', 'vegetable oil', 'oil', 'cranberries', 'cranberries']"
https://www.allrecipes.com/recipe/7552/paris-brest/,Paris-Brest,"['flour', 'egg', 'milk', 'water', 'salt', 'butter', 'salt', 'almond', 'vanilla', 'sugar']"
https://www.allrecipes.com/recipe/246296/parisian-style-steak-frites/,Parisian-Style Steak Frites,"['vegetable oil', 'oil', 'shallot', 'white wine', 'beef', 'butter', 'thyme']"
https://www.allrecipes.com/recipe/235292/parker-house-rolls/,Parker House Rolls,"['yeast', 'sugar', 'water', 'milk', 'sugar', 'salt', 'flour', 'egg', 'vegetable oil', 'oil', 'vegetable oil', 'oil', 'butter']"
https://www.allrecipes.com/recipe/138004/parkers-famous-margaritas/,Parker's Famous Margaritas,"['lime', 'lime', 'orange', 'lime', 'salt']"
https://www.allrecipes.com/recipe/221994/parkers-perfect-pigskin-chili/,Parker's Perfect Pigskin Chili,"['beef', 'beef', 'garlic', 'olive oil', 'oil', 'olive', 'onion', 'pepper', 'garlic', 'tomato', 'sauce', 'tomato', 'beef', 'oregano', 'basil', 'sauce', 'fish sauce', 'lime', 'honey', 'pepper', 'sauce', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/133182/parma-chicken/,Parma Chicken,"['chicken', 'lemon', 'pepper', 'cheese']"
https://www.allrecipes.com/recipe/222193/parma-crisps/,Parma Crisps,"['olive oil', 'oil', 'olive', 'cheese', 'egg']"
https://www.allrecipes.com/recipe/134280/parma-wrapped-chicken-with-mediterranean-vegetables/,Parma Wrapped Chicken with Mediterranean Vegetables,"['potato', 'zucchini', 'onion', 'pepper', 'tomato', 'garlic', 'thyme', 'pepper', 'pepper', 'salt', 'olive oil', 'oil', 'olive', 'chicken']"
https://www.allrecipes.com/recipe/255334/parmalet-crisp-parmesan-omelet/,Parmalet (Crisp Parmesan Omelet),"['egg', 'water', 'olive oil', 'oil', 'olive', 'cheese', 'egg', 'pepper', 'salt', 'pepper']"
https://www.allrecipes.com/recipe/8592/parmesan-and-basil-chicken-salad/,Parmesan and Basil Chicken Salad,"['chicken', 'pepper', 'salt', 'mayonnaise', 'basil', 'garlic', 'celery', 'cheese']"
https://www.allrecipes.com/recipe/25337/parmesan-and-broccoli-stuffed-potatoes/,Parmesan and Broccoli Stuffed Potatoes,"['potato', 'broccoli', 'pepper', 'salt', 'sauce', 'cheese', 'garlic']"
https://www.allrecipes.com/recipe/213044/parmesan-and-parsley-sausage-ball-appetizer/,Parmesan and Parsley Sausage Ball Appetizer,"['pork', 'sausage', 'cheese', 'cheese', 'milk']"
https://www.allrecipes.com/recipe/240003/parmesan-and-spinach-orzo/,Parmesan and Spinach Orzo,"['pasta', 'olive oil', 'oil', 'olive', 'onion', 'garlic', 'flour', 'milk', 'spinach', 'cheese', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/18900/parmesan-artichoke-casserole/,Parmesan Artichoke Casserole,"['water', 'cheese', 'garlic', 'mayonnaise']"
https://www.allrecipes.com/recipe/223427/parmesan-asparagus/,Parmesan Asparagus,"['pear', 'spray', 'cheese', 'salt', 'garlic']"
https://www.allrecipes.com/recipe/242493/parmesan-asparagus-rice/,Parmesan Asparagus Rice,"['rice', 'onion', 'garlic', 'butter', 'cheese', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/283198/parmesan-baked-pork-chops/,Parmesan Baked Pork Chops,"['spray', 'cheese', 'bread', 'pepper', 'garlic', 'pork', 'olive oil', 'oil', 'olive']"
https://www.allrecipes.com/recipe/230246/parmesan-basil-tomato-soup/,Parmesan Basil Tomato Soup,"['vegetable oil', 'oil', 'onion', 'garlic', 'tomato', 'cheese', 'basil', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/215071/parmesan-baskets/,Parmesan Baskets,['cheese']
https://www.allrecipes.com/recipe/241747/parmesan-black-cod-with-arugula-and-tomato-topping/,Parmesan Black Cod with Arugula and Tomato Topping,"['tomato', 'basil', 'olive oil', 'oil', 'olive', 'onion', 'garlic', 'salt', 'pepper', 'spray', 'mustard', 'butter', 'cheese']"
https://www.allrecipes.com/recipe/41116/parmesan-broccoli-balls/,Parmesan Broccoli Balls,"['broccoli', 'chicken', 'cheese', 'onion', 'egg', 'pepper', 'salt', 'garlic']"
https://www.allrecipes.com/recipe/228873/parmesan-brussels-sprouts/,Parmesan Brussels Sprouts,"['butter', 'garlic', 'butter', 'butter', 'cheese', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/45282/parmesan-cheese-puffs/,Parmesan Cheese Puffs,"['egg', 'cheese', 'oil']"
https://www.allrecipes.com/recipe/8508/parmesan-chicken-i/,Parmesan Chicken I,"['butter', 'onion', 'rice', 'cheese', 'chicken', 'milk', 'mushroom', 'salt', 'pepper']"
https://www.allrecipes.com/recipe/8636/parmesan-chicken-ii/,Parmesan Chicken II,"['chicken', 'cheese', 'egg', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/239547/parmesan-chicken-mini-pies/,Parmesan Chicken Mini Pies,"['dough', 'chicken', 'corn', 'sauce', 'pasta', 'tomato', 'cheese']"
https://www.allrecipes.com/recipe/238865/parmesan-chicken-pasta-with-marinara/,Parmesan Chicken Pasta with Marinara,"['vegetable oil', 'oil', 'flour', 'bread', 'corn', 'salt', 'pepper', 'egg', 'pasta', 'sauce', 'cheese', 'white wine', 'chicken', 'cheese', 'sauce']"
https://www.allrecipes.com/recipe/275527/parmesan-chicken-sheet-pan-dinner-with-roasted-cherry-tomatoes/,Parmesan Chicken Sheet Pan Dinner with Roasted Cherry Tomatoes,"['olive oil', 'oil', 'olive', 'garlic', 'salt', 'tomato', 'oregano', 'pepper', 'chicken', 'cheese', 'water', 'cheese']"
https://www.allrecipes.com/recipe/277801/parmesan-chicken-tenders/,Parmesan Chicken Tenders,"['spray', 'chicken', 'pepper', 'salt', 'flour', 'garlic', 'onion', 'egg', 'bread', 'cheese']"
https://www.allrecipes.com/recipe/221382/parmesan-cottage-fries/,Parmesan Cottage Fries,"['potato', 'olive oil', 'oil', 'olive', 'cheese', 'garlic', 'butter', 'pepper', 'salt', 'garlic', 'mushroom', 'tomato', 'pepper', 'onion']"
https://www.allrecipes.com/recipe/194260/parmesan-crescent-rolls/,Parmesan Crescent Rolls,"['butter', 'cheese', 'salt', 'flour', 'cheese']"
https://www.allrecipes.com/recipe/220216/parmesan-crusted-baby-carrots/,Parmesan Crusted Baby Carrots,"['carrot', 'butter', 'cheese']"
https://www.allrecipes.com/recipe/219431/parmesan-crusted-chicken/,Parmesan Crusted Chicken,"['mayonnaise', 'cheese', 'chicken', 'bread']"
https://www.allrecipes.com/recipe/220212/parmesan-crusted-chicken-strips/,Parmesan Crusted Chicken Strips,"['cheese', 'egg', 'water', 'chicken', 'vegetable oil', 'oil']"
https://www.allrecipes.com/recipe/220215/parmesan-crusted-dinner-rolls/,Parmesan Crusted Dinner Rolls,"['cheese', 'dough', 'bread', 'butter', 'salt']"
https://www.allrecipes.com/recipe/36201/parmesan-crusted-salmon/,Parmesan Crusted Salmon,"['cheese', 'bread', 'white wine', 'sauce', 'butter', 'onion', 'garlic', 'salmon']"
https://www.allrecipes.com/recipe/228056/parmesan-crusted-tilapia-fillets/,Parmesan Crusted Tilapia Fillets,"['cheese', 'pepper', 'salt', 'olive oil', 'oil', 'olive']"
https://www.allrecipes.com/recipe/20168/parmesan-dill-rolls/,Parmesan Dill Rolls,"['butter', 'milk', 'water', 'salt', 'flour', 'egg', 'cheese']"
https://www.allrecipes.com/recipe/232215/parmesan-encrusted-pine-nuts/,Parmesan Encrusted Pine Nuts,"['spray', 'sugar', 'water', 'cheese']"
https://www.allrecipes.com/recipe/239498/parmesan-fish-sticks-with-malt-vinegar-dipping-sauce/,Parmesan Fish Sticks with Malt Vinegar Dipping Sauce,"['flour', 'pepper', 'salt', 'egg', 'bread', 'cheese', 'basil', 'oregano', 'olive oil', 'oil', 'olive', 'mayonnaise', 'vinegar']"
https://www.allrecipes.com/recipe/6744/parmesan-focaccia-bread/,Parmesan Focaccia Bread,"['water', 'sugar', 'salt', 'bread', 'flour', 'bread', 'yeast', 'olive oil', 'oil', 'olive', 'oregano', 'olive oil', 'oil', 'olive', 'cheese']"
https://www.allrecipes.com/recipe/233553/parmesan-fondue/,Parmesan Fondue,"['cheese', 'milk', 'cheese', 'salt', 'garlic', 'bread']"
https://www.allrecipes.com/recipe/222577/parmesan-fried-zucchini/,Parmesan Fried Zucchini,"['bread', 'cheese', 'garlic', 'pepper', 'zucchini', 'egg', 'vegetable oil', 'oil', 'cheese', 'salt']"
https://www.allrecipes.com/recipe/25529/parmesan-garlic-bread/,Parmesan Garlic Bread,"['butter', 'salt', 'garlic', 'basil', 'thyme', 'garlic', 'cheese', 'bread']"
https://www.allrecipes.com/recipe/244706/parmesan-garlic-cauliflower-mash/,Parmesan Garlic Cauliflower Mash,"['cauliflower', 'chicken', 'eel', 'garlic', 'cheese', 'butter']"
https://www.allrecipes.com/recipe/283986/parmesan-garlic-knots/,Parmesan Garlic Knots,"['bread', 'butter', 'garlic', 'olive oil', 'oil', 'olive', 'salt', 'cheese']"
https://www.allrecipes.com/recipe/228131/parmesan-garlic-orzo/,Parmesan Garlic Orzo,"['pasta', 'butter', 'garlic', 'cheese', 'milk', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/218703/parmesan-garlic-rolls/,Parmesan Garlic Rolls,"['flour', 'yeast', 'sugar', 'salt', 'spice', 'garlic', 'water', 'milk', 'butter', 'egg', 'cheese']"
https://www.allrecipes.com/recipe/6756/parmesan-herb-bread/,Parmesan Herb Bread,"['water', 'oregano', 'sugar', 'yeast', 'cheese', 'flour', 'salt', 'cheese']"
https://www.allrecipes.com/recipe/222596/parmesan-knots/,Parmesan Knots,"['vegetable oil', 'oil', 'cheese', 'oregano', 'garlic', 'pepper', 'butter', 'milk']"
https://www.allrecipes.com/recipe/103686/parmesan-lemon-chicken/,Parmesan Lemon Chicken,"['vegetable oil', 'oil', 'bread', 'cheese', 'lemon', 'garlic', 'pepper', 'egg', 'butter', 'chicken']"
https://www.allrecipes.com/recipe/259100/parmesan-panko-chicken-poppers/,Parmesan Panko Chicken Poppers,"['bread', 'cheese', 'salt', 'pepper', 'garlic', 'egg', 'milk', 'flour', 'chicken', 'oil']"
https://www.allrecipes.com/recipe/244745/parmesan-peppercorn-wing-sauce/,Parmesan Peppercorn Wing Sauce,"['cheese', 'butter', 'pepper', 'garlic']"
https://www.allrecipes.com/recipe/240057/parmesan-potato-omelet/,Parmesan Potato Omelet,"['oil', 'olive oil', 'oil', 'olive', 'potato', 'egg', 'milk', 'coconut', 'cheese', 'butter', 'onion', 'garlic', 'salt', 'celery', 'salt', 'pepper']"
https://www.allrecipes.com/recipe/12988/parmesan-potato-soup/,Parmesan Potato Soup,"['potato', 'onion', 'flour', 'salt', 'chicken', 'cheese', 'basil', 'salt', 'celery', 'salt', 'onion', 'pepper', 'thyme', 'milk', 'bacon']"
https://www.allrecipes.com/recipe/24748/parmesan-potatoes/,Parmesan Potatoes,"['cheese', 'flour', 'pepper', 'salt', 'eel', 'potato', 'butter']"
https://www.allrecipes.com/recipe/26890/parmesan-puffs/,Parmesan Puffs,"['milk', 'flour', 'egg', 'cheese', 'sauce']"
https://www.allrecipes.com/recipe/229933/parmesan-pull-aparts/,Parmesan Pull-Aparts,"['butter', 'seed', 'celery', 'onion', 'cheese', 'dough', 'cheese']"
https://www.allrecipes.com/recipe/232280/parmesan-roasted-acorn-squash/,Parmesan Roasted Acorn Squash,"['seed', 'corn', 'cheese', 'thyme', 'olive oil', 'oil', 'olive', 'salt', 'pepper']"
https://www.allrecipes.com/recipe/264144/parmesan-roasted-cauliflower/,Parmesan Roasted Cauliflower,"['cauliflower', 'water', 'mayonnaise', 'cheese', 'garlic']"
https://www.allrecipes.com/recipe/142410/parmesan-roasted-corn-on-the-cob/,Parmesan Roasted Corn on the Cob,"['mayonnaise', 'corn', 'cheese', 'salt', 'pepper']"
https://www.allrecipes.com/recipe/222583/parmesan-sage-pork-chops/,Parmesan Sage Pork Chops,"['flour', 'salt', 'pepper', 'egg', 'bread', 'cheese', 'lemon', 'pork', 'olive oil', 'oil', 'olive', 'butter']"
https://www.allrecipes.com/recipe/180632/parmesan-scallops/,Parmesan Scallops,"['cheese', 'scallop', 'butter']"
https://www.allrecipes.com/recipe/71418/parmesan-sesame-chicken/,Parmesan Sesame Chicken,"['bread', 'cheese', 'seed', 'egg', 'chicken']"
https://www.allrecipes.com/recipe/25528/parmesan-spinach-balls/,Parmesan Spinach Balls,"['spinach', 'bread', 'cheese', 'butter', 'onion', 'egg', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/247068/parmesan-thyme-crisps/,Parmesan Thyme Crisps,"['cheese', 'thyme']"
https://www.allrecipes.com/recipe/220208/parmesan-tilapia-with-a-white-wine-sauce/,Parmesan Tilapia with a White Wine Sauce,"['flour', 'cheese', 'thyme', 'salt', 'milk', 'flour', 'butter', 'white wine', 'milk']"
https://www.allrecipes.com/recipe/228382/parmesan-tomato-pie/,Parmesan Tomato Pie,"['cheese', 'seed', 'tomato', 'flour', 'onion', 'basil', 'salt', 'pepper', 'cheese', 'mustard', 'mayonnaise']"
https://www.allrecipes.com/recipe/50187/parmesan-tomatoes/,Parmesan Tomatoes,"['tomato', 'mayonnaise', 'cheese', 'mustard', 'mustard', 'oregano', 'pepper', 'salt', 'cheese']"
https://www.allrecipes.com/recipe/247267/parmesan-truffle-fries/,Parmesan Truffle Fries,"['potato', 'oil', 'peanut', 'oil', 'cheese', 'salt']"
https://www.allrecipes.com/recipe/229461/parmesan-zucchini-patties/,Parmesan Zucchini Patties,"['vegetable oil', 'oil', 'zucchini', 'onion', 'garlic', 'basil', 'pepper', 'thyme', 'egg', 'salt', 'cheese', 'vegetable oil', 'oil', 'cheese']"
https://www.allrecipes.com/recipe/279484/parmesan-basil-ground-chicken-burgers/,Parmesan-Basil Ground Chicken Burgers,"['chicken', 'cheese', 'basil', 'garlic', 'salt', 'pepper', 'spray', 'ham']"
https://www.allrecipes.com/recipe/83751/parmesan-black-pepper-arborio-rice-pilaf/,Parmesan-Black Pepper Arborio Rice Pilaf,"['butter', 'olive oil', 'oil', 'olive', 'onion', 'water', 'rice', 'chicken', 'cheese', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/283716/parmesan-buttermilk-dressing/,Parmesan-Buttermilk Dressing,"['butter', 'milk', 'sour cream', 'mayonnaise', 'cheese', 'vinegar', 'salt', 'garlic', 'pepper']"
https://www.allrecipes.com/recipe/234645/parmesan-crusted-au-gratin-potatoes-and-onion/,Parmesan-Crusted Au Gratin Potatoes and Onion,"['potato', 'pepper', 'salt', 'butter', 'flour', 'milk', 'cheese', 'cheese', 'onion', 'onion', 'cheese', 'butter']"
https://www.allrecipes.com/recipe/280305/parmesan-crusted-lemon-pepper-chicken/,Parmesan-Crusted Lemon-Pepper Chicken,"['chicken', 'butter', 'lemon', 'garlic', 'salt', 'pepper', 'bread', 'cheese', 'basil']"
https://www.allrecipes.com/recipe/247066/parmesan-crusted-pork-chops/,Parmesan-Crusted Pork Chops,"['spray', 'egg', 'cheese', 'pork']"
https://www.allrecipes.com/recipe/247067/parmesan-crusted-pork-chops-with-cornbread-stuffing/,Parmesan-Crusted Pork Chops with Cornbread Stuffing,"['bread', 'cheese', 'salt', 'garlic', 'onion', 'egg', 'pork', 'olive oil', 'oil', 'olive', 'garlic', 'bread', 'corn', 'cheese', 'cheese']"
https://www.allrecipes.com/recipe/273326/parmesan-crusted-shrimp-scampi-with-pasta/,Parmesan-Crusted Shrimp Scampi with Pasta,"['pasta', 'butter', 'garlic', 'eel', 'shrimp', 'lemon', 'pepper', 'bread', 'cheese']"
https://www.allrecipes.com/recipe/244598/parmesan-crusted-swai-fish/,Parmesan-Crusted Swai Fish,"['cheese', 'corn', 'flour', 'egg', 'coconut', 'oil']"
https://www.allrecipes.com/recipe/275811/parmesan-garlic-keto-chicken-wings/,Parmesan-Garlic Keto Chicken Wings,"['chicken', 'salt', 'garlic', 'onion', 'pepper', 'water', 'butter', 'olive oil', 'oil', 'olive', 'garlic', 'cheese']"
https://www.allrecipes.com/recipe/279917/parmesan-herb-breadsticks/,Parmesan-Herb Breadsticks,"['yeast', 'honey', 'water', 'bread', 'flour', 'cheese', 'olive oil', 'oil', 'olive', 'salt', 'butter', 'salt', 'garlic']"
https://www.allrecipes.com/recipe/236518/parmesan-oregano-deviled-eggs/,Parmesan-Oregano Deviled Eggs,"['egg', 'mayonnaise', 'mustard', 'cheese', 'oregano', 'pepper', 'sauce', 'pepper', 'salt', 'cheese']"
https://www.allrecipes.com/recipe/232079/parmesan-panko-asparagus-spears/,Parmesan-Panko Asparagus Spears,"['egg', 'mayonnaise', 'pepper', 'salt', 'bread', 'cheese', 'lemon', 'eel', 'pear', 'olive oil', 'oil', 'olive', 'lemon']"
https://www.allrecipes.com/recipe/273863/parmesan-ranch-chicken/,Parmesan-Ranch Chicken,"['bread', 'bread', 'cheese', 'salt', 'garlic', 'pepper', 'garlic', 'butter', 'milk', 'chicken', 'butter']"
https://www.allrecipes.com/recipe/279284/parmesan-ranch-zucchini-chips/,Parmesan-Ranch Zucchini Chips,"['zucchini', 'salt', 'olive oil', 'oil', 'olive', 'cheese', 'spray']"
https://www.allrecipes.com/recipe/261030/parmesan-roasted-cauliflower/,Parmesan-Roasted Cauliflower,"['cauliflower', 'salt', 'pepper', 'olive oil', 'oil', 'olive', 'cheese']"
https://www.allrecipes.com/recipe/274585/parmesan-roasted-green-beans/,Parmesan-Roasted Green Beans,"['olive oil', 'spray', 'oil', 'olive', 'beans', 'pepper', 'salt', 'garlic', 'cheese']"
https://www.allrecipes.com/recipe/265424/parmesan-roasted-tomatoes/,Parmesan-Roasted Tomatoes,"['tomato', 'olive oil', 'oil', 'olive', 'salt', 'pepper', 'cheese']"
https://www.allrecipes.com/recipe/236233/parmesan-sage-black-bean-soup/,Parmesan-Sage Black Bean Soup,"['vegetable oil', 'oil', 'onion', 'garlic', 'beans', 'chicken', 'water', 'cheese', 'butter', 'onion', 'cheese']"
https://www.allrecipes.com/recipe/281944/parmesan-topped-pasta-with-asparagus-and-bacon/,Parmesan-Topped Pasta with Asparagus and Bacon,"['pasta', 'bacon', 'white wine', 'cheese']"
https://www.allrecipes.com/recipe/275373/parmesan-truffle-bruschetta/,Parmesan-Truffle Bruschetta,"['olive oil', 'oil', 'olive', 'salt', 'pepper', 'cheese', 'cheese', 'basil', 'cheese', 'oil', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/213689/parripu-lentil-curry/,Parripu (Lentil Curry),"['oil', 'peanut', 'butter', 'onion', 'pepper', 'garlic', 'water', 'pepper', 'milk', 'coconut', 'salt']"
https://www.allrecipes.com/recipe/161230/parrothead-salad/,Parrothead Salad,"['lettuce', 'strawberries', 'blueberries', 'seed', 'mango', 'eel', 'tomato', 'almond', 'onion', 'bacon']"
https://www.allrecipes.com/recipe/220214/parsley-and-parmesan-crusted-pork-tenderloin/,Parsley and Parmesan Crusted Pork Tenderloin,"['spray', 'pork', 'bread', 'cheese', 'thyme', 'salt', 'pepper', 'mustard', 'garlic']"
https://www.allrecipes.com/recipe/280912/parsley-and-walnut-crusted-salmon/,Parsley and Walnut-Crusted Salmon,"['olive oil', 'oil', 'olive', 'salmon', 'lemon', 'garlic', 'salt', 'pepper', 'walnut', 'walnut', 'lemon']"
https://www.allrecipes.com/recipe/14536/parsley-butter-seasoned-chicken/,Parsley Butter Seasoned Chicken,"['chicken', 'butter', 'onion', 'garlic', 'bread', 'butter', 'mustard', 'garlic']"
https://www.allrecipes.com/recipe/46171/parsley-jelly/,Parsley Jelly,"['water', 'oil', 'vinegar', 'honey']"
https://www.allrecipes.com/recipe/259364/parsley-pepper-pan-seared-swordfish/,Parsley Pepper Pan-Seared Swordfish,"['olive oil', 'oil', 'olive', 'onion', 'garlic', 'white wine', 'pepper']"
https://www.allrecipes.com/recipe/18899/parsley-potatoes/,Parsley Potatoes,"['potato', 'vegetable oil', 'oil', 'onion', 'garlic', 'chicken', 'pepper']"
https://www.allrecipes.com/recipe/8738/parsley-spinach-chicken-stew/,Parsley Spinach Chicken Stew,"['spinach', 'onion', 'potato', 'chicken', 'olive oil', 'oil', 'olive', 'salt', 'tomato', 'water', 'lemon']"
https://www.allrecipes.com/recipe/238200/parsley-walnut-pesto-quinoa-salad/,Parsley Walnut Pesto Quinoa Salad,"['water', 'broccoli', 'walnut', 'olive oil', 'oil', 'olive', 'tomato', 'cucumber', 'cheese', 'salt']"
https://www.allrecipes.com/recipe/261129/parsley-mushroom-gravy/,Parsley-Mushroom Gravy,"['chicken', 'flour', 'chicken', 'mushroom', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/146634/parsley-pistachio-rice-salad/,Parsley-Pistachio Rice Salad,"['rice', 'water', 'olive oil', 'oil', 'olive', 'lemon', 'mustard', 'pepper', 'salt', 'mint', 'tomato', 'pepper', 'seed', 'olive']"
https://www.allrecipes.com/recipe/234875/parsnip-and-apple-dessert/,Parsnip and Apple Dessert,"['butter', 'apple', 'eel', 'eel', 'water', 'sugar']"
https://www.allrecipes.com/recipe/213625/parsnip-and-carrot-puree/,Parsnip and Carrot Puree,"['eel', 'eel', 'carrot', 'butter', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/270125/parsnip-and-japanese-sweet-potato-soup/,Parsnip and Japanese Sweet Potato Soup,"['eel', 'eel', 'potato', 'sweet potato', 'eel', 'carrot', 'onion', 'water', 'chicken', 'thyme', 'milk', 'pepper', 'salt']"
https://www.allrecipes.com/recipe/130735/parsnip-and-mushroom-soup/,Parsnip and Mushroom Soup,"['olive oil', 'oil', 'olive', 'eel', 'carrot', 'celery', 'eel', 'onion', 'mushroom', 'chicken', 'eel', 'mushroom', 'olive oil', 'oil', 'olive', 'garlic', 'thyme', 'salt']"
